id,datetime,consumption
53,2019-12-04,0
53,2019-12-05,7
53,2019-12-06,0
53,2019-12-07,1
53,2019-12-08,0
53,2019-12-09,22
53,2019-12-10,15
53,2019-12-11,11
53,2019-12-12,22
53,2019-12-13,21
53,2019-12-14,5
53,2019-12-15,0
53,2019-12-16,14
53,2019-12-17,28
53,2019-12-18,28
53,2019-12-19,17
53,2019-12-20,0
53,2019-12-21,0
53,2019-12-22,0
53,2019-12-23,23
53,2019-12-24,27
53,2019-12-25,0
53,2019-12-26,6
53,2019-12-27,8
53,2019-12-28,0
53,2019-12-29,0
53,2019-12-30,0
53,2019-12-31,0
53,2020-01-01,1
53,2020-01-02,8
53,2020-01-03,0
53,2020-01-04,0
53,2020-01-05,0
53,2020-01-06,0
53,2020-01-07,79
53,2020-01-08,16
53,2020-01-09,17
53,2020-01-10,13
53,2020-01-11,1
53,2020-01-12,0
53,2020-01-13,13
53,2020-01-14,10
53,2020-01-15,14
53,2020-01-16,19
53,2020-01-17,16
53,2020-01-18,0
53,2020-01-19,0
53,2020-01-20,28
53,2020-01-21,22
53,2020-01-22,22
53,2020-01-23,21
53,2020-01-24,6
53,2020-01-25,1
53,2020-01-26,0
53,2020-01-27,8
53,2020-01-28,13
53,2020-01-29,5
53,2020-01-30,16
53,2020-01-31,4
54,2019-05-07,86
54,2019-05-08,223
54,2019-05-09,356
54,2019-05-10,466
54,2019-05-11,165
54,2019-05-12,103
54,2019-05-13,162
54,2019-05-14,158
54,2019-05-15,331
54,2019-05-16,349
54,2019-05-17,310
54,2019-05-18,364
54,2019-05-19,104
54,2019-05-20,201
54,2019-05-21,386
54,2019-05-22,227
54,2019-05-23,152
54,2019-05-24,348
54,2019-05-25,129
54,2019-05-26,245
54,2019-05-27,268
54,2019-05-28,206
54,2019-05-29,198
54,2019-05-30,322
54,2019-05-31,228
54,2019-06-01,91
54,2019-06-02,66
54,2019-06-03,177
54,2019-06-04,128
54,2019-06-05,261
54,2019-06-06,335
54,2019-06-07,199
54,2019-06-08,267
54,2019-06-09,134
54,2019-06-10,136
54,2019-06-11,244
54,2019-06-12,173
54,2019-06-13,365
54,2019-06-14,361
54,2019-06-15,95
54,2019-06-16,98
54,2019-06-17,262
54,2019-06-18,250
54,2019-06-19,368
54,2019-06-20,126
54,2019-06-21,301
54,2019-06-22,89
54,2019-06-23,194
54,2019-06-24,132
54,2019-06-25,254
54,2019-06-26,183
54,2019-06-27,325
54,2019-06-28,205
54,2019-06-29,234
54,2019-06-30,176
54,2019-07-01,177
54,2019-07-02,274
54,2019-07-03,165
54,2019-07-04,292
54,2019-07-05,184
54,2019-07-06,335
54,2019-07-07,106
54,2019-07-08,207
54,2019-07-09,465
54,2019-07-10,286
54,2019-07-11,131
54,2019-07-12,246
54,2019-07-13,201
54,2019-07-14,56
54,2019-07-15,197
54,2019-07-16,115
54,2019-07-17,371
54,2019-07-18,192
54,2019-07-19,240
54,2019-07-20,161
54,2019-07-21,120
54,2019-07-22,221
54,2019-07-23,285
54,2019-07-24,259
54,2019-07-25,157
54,2019-07-26,176
54,2019-07-27,292
54,2019-07-28,327
54,2019-07-29,204
54,2019-07-30,211
54,2019-07-31,278
54,2019-08-01,84
54,2019-08-02,200
54,2019-08-03,409
54,2019-08-04,208
54,2019-08-05,206
54,2019-08-06,189
54,2019-08-07,323
54,2019-08-08,357
54,2019-08-09,183
54,2019-08-10,229
54,2019-08-11,174
54,2019-08-12,128
54,2019-08-13,275
54,2019-08-14,563
54,2019-08-15,50
54,2019-08-16,167
54,2019-08-17,159
54,2019-08-18,142
54,2019-08-19,231
54,2019-08-20,242
54,2019-08-21,216
54,2019-08-22,154
54,2019-08-23,335
54,2019-08-24,103
54,2019-08-25,86
54,2019-08-26,171
54,2019-08-27,150
54,2019-08-28,195
54,2019-08-29,186
54,2019-08-30,87
54,2019-08-31,220
54,2019-09-01,110
54,2019-09-02,194
54,2019-09-03,238
54,2019-09-04,192
54,2019-09-05,138
54,2019-09-06,142
54,2019-09-07,263
54,2019-09-08,137
54,2019-09-09,140
54,2019-09-10,231
54,2019-09-11,186
54,2019-09-12,141
54,2019-09-13,141
54,2019-09-14,143
54,2019-09-15,131
54,2019-09-16,279
54,2019-09-17,117
54,2019-09-18,127
54,2019-09-19,130
54,2019-09-20,211
54,2019-09-21,108
54,2019-09-22,102
54,2019-09-23,276
54,2019-09-24,153
54,2019-09-25,129
54,2019-09-26,125
54,2019-09-27,121
54,2019-09-28,264
54,2019-09-29,139
54,2019-09-30,142
54,2019-10-01,167
54,2019-10-02,280
54,2019-10-03,175
54,2019-10-04,124
54,2019-10-05,135
54,2019-10-06,204
54,2019-10-07,121
54,2019-10-08,172
54,2019-10-09,197
54,2019-10-10,210
54,2019-10-11,171
54,2019-10-12,451
54,2019-10-13,304
54,2019-10-14,141
54,2019-10-15,153
54,2019-10-16,190
54,2019-10-17,156
54,2019-10-18,200
54,2019-10-19,220
54,2019-10-20,250
54,2019-10-21,115
54,2019-10-22,234
54,2019-10-23,215
54,2019-10-24,131
54,2019-10-25,197
54,2019-10-26,95
54,2019-10-27,47
54,2019-10-28,197
54,2019-10-29,228
54,2019-10-30,152
54,2019-10-31,116
54,2019-11-01,140
54,2019-11-02,236
54,2019-11-03,159
54,2019-11-04,181
54,2019-11-05,279
54,2019-11-06,229
54,2019-11-07,236
54,2019-11-08,82
54,2019-11-09,61
54,2019-11-10,142
54,2019-11-11,324
54,2019-11-12,221
54,2019-11-13,194
54,2019-11-14,211
54,2019-11-15,132
54,2019-11-16,164
54,2019-11-17,103
54,2019-11-18,229
54,2019-11-19,240
54,2019-11-20,276
54,2019-11-21,228
54,2019-11-22,126
54,2019-11-23,199
54,2019-11-24,73
54,2019-11-25,174
54,2019-11-26,268
54,2019-11-27,200
54,2019-11-28,227
54,2019-11-29,262
54,2019-11-30,281
54,2019-12-01,172
54,2019-12-02,144
54,2019-12-03,223
54,2019-12-04,209
54,2019-12-05,279
54,2019-12-06,153
54,2019-12-07,191
54,2019-12-08,167
54,2019-12-09,271
54,2019-12-10,260
54,2019-12-11,152
54,2019-12-12,302
54,2019-12-13,280
54,2019-12-14,115
54,2019-12-15,108
54,2019-12-16,173
54,2019-12-17,247
54,2019-12-18,198
54,2019-12-19,200
54,2019-12-20,266
54,2019-12-21,151
54,2019-12-22,69
54,2019-12-23,123
54,2019-12-24,152
54,2019-12-25,152
54,2019-12-26,308
54,2019-12-27,360
54,2019-12-28,211
54,2019-12-29,98
54,2019-12-30,136
54,2019-12-31,72
54,2020-01-01,218
54,2020-01-02,117
54,2020-01-03,212
54,2020-01-04,403
54,2020-01-05,281
54,2020-01-06,186
54,2020-01-07,174
54,2020-01-08,144
54,2020-01-09,142
54,2020-01-10,177
54,2020-01-11,143
54,2020-01-12,38
54,2020-01-13,224
54,2020-01-14,200
54,2020-01-15,198
54,2020-01-16,150
54,2020-01-17,175
54,2020-01-18,34
54,2020-01-19,124
54,2020-01-20,229
54,2020-01-21,197
54,2020-01-22,132
54,2020-01-23,192
54,2020-01-24,261
54,2020-01-25,140
54,2020-01-26,38
54,2020-01-27,133
54,2020-01-28,120
54,2020-01-29,177
54,2020-01-30,294
54,2020-01-31,160
55,2019-02-01,297
55,2019-02-02,301
55,2019-02-03,226
55,2019-02-04,306
55,2019-02-05,325
55,2019-02-06,185
55,2019-02-07,258
55,2019-02-08,307
55,2019-02-09,331
55,2019-02-10,169
55,2019-02-11,198
55,2019-02-12,242
55,2019-02-13,270
55,2019-02-14,177
55,2019-02-15,184
55,2019-02-16,296
55,2019-02-17,281
55,2019-02-18,262
55,2019-02-19,288
55,2019-02-20,315
55,2019-02-21,335
55,2019-02-22,204
55,2019-02-23,318
55,2019-02-24,293
55,2019-02-25,254
55,2019-02-26,317
55,2019-02-27,232
55,2019-02-28,289
55,2019-03-01,352
55,2019-03-02,329
55,2019-03-03,306
55,2019-03-04,196
55,2019-03-05,239
55,2019-03-06,231
55,2019-03-07,263
55,2019-03-08,247
55,2019-03-09,256
55,2019-03-10,277
55,2019-03-11,340
55,2019-03-12,232
55,2019-03-13,278
55,2019-03-14,153
55,2019-03-15,226
55,2019-03-16,337
55,2019-03-17,223
55,2019-03-18,313
55,2019-03-19,174
55,2019-03-20,276
55,2019-03-21,187
55,2019-03-22,269
55,2019-03-23,266
55,2019-03-24,273
55,2019-03-25,277
55,2019-03-26,206
55,2019-03-27,235
55,2019-03-28,357
55,2019-03-29,264
55,2019-03-30,285
55,2019-03-31,214
55,2019-04-01,274
55,2019-04-02,218
55,2019-04-03,241
55,2019-04-04,170
55,2019-04-05,184
55,2019-04-06,208
55,2019-04-07,369
55,2019-04-08,304
55,2019-04-09,235
55,2019-04-10,296
55,2019-04-11,218
55,2019-04-12,268
55,2019-04-13,289
55,2019-04-14,272
55,2019-04-15,232
55,2019-04-16,231
55,2019-04-17,253
55,2019-04-18,362
55,2019-04-19,148
55,2019-04-20,292
55,2019-04-21,340
55,2019-04-22,265
55,2019-04-23,309
55,2019-04-24,259
55,2019-04-25,169
55,2019-04-26,256
55,2019-04-27,237
55,2019-04-28,245
55,2019-04-29,243
55,2019-04-30,259
55,2019-05-01,224
55,2019-05-02,238
55,2019-05-03,249
55,2019-05-04,274
55,2019-05-05,251
55,2019-05-06,179
55,2019-05-07,218
55,2019-05-08,253
55,2019-05-09,135
55,2019-05-10,358
55,2019-05-11,229
55,2019-05-12,341
55,2019-05-13,295
55,2019-05-14,299
55,2019-05-15,217
55,2019-05-16,216
55,2019-05-17,226
55,2019-05-18,211
55,2019-05-19,386
55,2019-05-20,227
55,2019-05-21,200
55,2019-05-22,195
55,2019-05-23,268
55,2019-05-24,170
55,2019-05-25,298
55,2019-05-26,133
55,2019-05-27,226
55,2019-05-28,151
55,2019-05-29,150
55,2019-05-30,164
55,2019-05-31,145
55,2019-06-01,224
55,2019-06-02,201
55,2019-06-03,111
55,2019-06-04,169
55,2019-06-05,118
55,2019-06-06,258
55,2019-06-07,150
55,2019-06-08,239
55,2019-06-09,272
55,2019-06-10,175
55,2019-06-11,172
55,2019-06-12,210
55,2019-06-13,127
55,2019-06-14,172
55,2019-06-15,195
55,2019-06-16,187
55,2019-06-17,157
55,2019-06-18,190
55,2019-06-19,118
55,2019-06-20,117
55,2019-06-21,188
55,2019-06-22,221
55,2019-06-23,160
55,2019-06-24,278
55,2019-06-25,207
55,2019-06-26,157
55,2019-06-27,195
55,2019-06-28,151
55,2019-06-29,189
55,2019-06-30,158
55,2019-07-01,128
55,2019-07-02,111
55,2019-07-03,77
55,2019-07-04,4
55,2019-07-05,3
55,2019-07-06,4
55,2019-07-07,5
55,2019-07-08,156
55,2019-07-09,312
55,2019-07-10,182
55,2019-07-11,234
55,2019-07-12,215
55,2019-07-13,192
55,2019-07-14,192
55,2019-07-15,224
55,2019-07-16,304
55,2019-07-17,224
55,2019-07-18,127
55,2019-07-19,138
55,2019-07-20,169
55,2019-07-21,207
55,2019-07-22,183
55,2019-07-23,189
55,2019-07-24,173
55,2019-07-25,190
55,2019-07-26,126
55,2019-07-27,194
55,2019-07-28,227
55,2019-07-29,108
55,2019-07-30,139
55,2019-07-31,248
55,2019-08-01,165
55,2019-08-02,193
55,2019-08-03,186
55,2019-08-04,266
55,2019-08-05,185
55,2019-08-06,169
55,2019-08-07,228
55,2019-08-08,168
55,2019-08-09,168
55,2019-08-10,169
55,2019-08-11,264
55,2019-08-12,202
55,2019-08-13,156
55,2019-08-14,133
55,2019-08-15,138
55,2019-08-16,292
55,2019-08-17,158
55,2019-08-18,192
55,2019-08-19,213
55,2019-08-20,173
55,2019-08-21,223
55,2019-08-22,199
55,2019-08-23,137
55,2019-08-24,170
55,2019-08-25,148
55,2019-08-26,289
55,2019-08-27,187
55,2019-08-28,201
55,2019-08-29,252
55,2019-08-30,186
55,2019-08-31,204
55,2019-09-01,321
55,2019-09-02,270
55,2019-09-03,277
55,2019-09-04,169
55,2019-09-05,153
55,2019-09-06,162
55,2019-09-07,208
55,2019-09-08,200
55,2019-09-09,172
55,2019-09-10,187
55,2019-09-11,159
55,2019-09-12,139
55,2019-09-13,179
55,2019-09-14,291
55,2019-09-15,259
55,2019-09-16,151
55,2019-09-17,167
55,2019-09-18,197
55,2019-09-19,200
55,2019-09-20,149
55,2019-09-21,213
55,2019-09-22,190
55,2019-09-23,249
55,2019-09-24,122
55,2019-09-25,206
55,2019-09-26,114
55,2019-09-27,182
55,2019-09-28,311
55,2019-09-29,288
55,2019-09-30,183
55,2019-10-01,154
55,2019-10-02,111
55,2019-10-03,159
55,2019-10-04,142
55,2019-10-05,249
55,2019-10-06,155
55,2019-10-07,217
55,2019-10-08,192
55,2019-10-09,208
55,2019-10-10,158
55,2019-10-11,125
55,2019-10-12,245
55,2019-10-13,219
55,2019-10-14,135
55,2019-10-15,179
55,2019-10-16,173
55,2019-10-17,82
55,2019-10-18,164
55,2019-10-19,266
55,2019-10-20,234
55,2019-10-21,150
55,2019-10-22,109
55,2019-10-23,205
55,2019-10-24,224
55,2019-10-25,161
55,2019-10-26,47
55,2019-10-27,84
55,2019-10-28,122
55,2019-10-29,219
55,2019-10-30,142
55,2019-10-31,171
55,2019-11-01,239
55,2019-11-02,205
55,2019-11-03,214
55,2019-11-04,84
55,2019-11-05,204
55,2019-11-06,127
55,2019-11-07,166
55,2019-11-08,124
55,2019-11-09,261
55,2019-11-10,261
55,2019-11-11,142
55,2019-11-12,116
55,2019-11-13,99
55,2019-11-14,125
55,2019-11-15,151
55,2019-11-16,253
55,2019-11-17,317
55,2019-11-18,108
55,2019-11-19,120
55,2019-11-20,92
55,2019-11-21,175
55,2019-11-22,88
55,2019-11-23,250
55,2019-11-24,298
55,2019-11-25,102
55,2019-11-26,117
55,2019-11-27,133
55,2019-11-28,95
55,2019-11-29,119
55,2019-11-30,309
55,2019-12-01,226
55,2019-12-02,178
55,2019-12-03,162
55,2019-12-04,116
55,2019-12-05,122
55,2019-12-06,254
55,2019-12-07,245
55,2019-12-08,128
55,2019-12-09,86
55,2019-12-10,176
55,2019-12-11,180
55,2019-12-12,103
55,2019-12-13,126
55,2019-12-14,187
55,2019-12-15,292
55,2019-12-16,93
55,2019-12-17,203
55,2019-12-18,91
55,2019-12-19,104
55,2019-12-20,226
55,2019-12-21,146
55,2019-12-22,177
55,2019-12-23,252
55,2019-12-24,153
55,2019-12-25,118
55,2019-12-26,210
55,2019-12-27,277
55,2019-12-28,126
55,2019-12-29,193
55,2019-12-30,187
55,2019-12-31,188
55,2020-01-01,237
55,2020-01-02,126
55,2020-01-03,111
55,2020-01-04,197
55,2020-01-05,327
55,2020-01-06,113
55,2020-01-07,154
55,2020-01-08,210
55,2020-01-09,164
55,2020-01-10,169
55,2020-01-11,215
55,2020-01-12,252
55,2020-01-13,197
55,2020-01-14,129
55,2020-01-15,104
55,2020-01-16,209
55,2020-01-17,166
55,2020-01-18,216
55,2020-01-19,260
55,2020-01-20,150
55,2020-01-21,168
55,2020-01-22,162
55,2020-01-23,232
55,2020-01-24,128
55,2020-01-25,117
55,2020-01-26,356
55,2020-01-27,158
55,2020-01-28,155
55,2020-01-29,170
55,2020-01-30,196
55,2020-01-31,163
56,2019-02-01,216
56,2019-02-02,245
56,2019-02-03,243
56,2019-02-04,268
56,2019-02-05,435
56,2019-02-06,179
56,2019-02-07,335
56,2019-02-08,395
56,2019-02-09,-1
56,2019-02-10,330
56,2019-02-11,275
56,2019-02-12,289
56,2019-02-13,240
56,2019-02-14,252
56,2019-02-15,425
56,2019-02-16,95
56,2019-02-17,361
56,2019-02-18,185
56,2019-02-19,268
56,2019-02-20,371
56,2019-02-21,332
56,2019-02-22,362
56,2019-02-23,241
56,2019-02-24,192
56,2019-02-25,396
56,2019-02-26,317
56,2019-02-27,130
56,2019-02-28,23
56,2019-03-01,81
56,2019-03-02,51
56,2019-03-03,77
56,2019-03-04,526
56,2019-03-05,294
56,2019-03-06,207
56,2019-03-07,579
56,2019-03-08,291
56,2019-03-09,296
56,2019-03-10,427
56,2019-03-11,439
56,2019-03-12,239
56,2019-03-13,239
56,2019-03-14,277
56,2019-03-15,204
56,2019-03-16,368
56,2019-03-17,301
56,2019-03-18,378
56,2019-03-19,164
56,2019-03-20,279
56,2019-03-21,211
56,2019-03-22,296
56,2019-03-23,354
56,2019-03-24,411
56,2019-03-25,160
56,2019-03-26,202
56,2019-03-27,231
56,2019-03-28,466
56,2019-03-29,251
56,2019-03-30,43
56,2019-03-31,291
56,2019-04-01,278
56,2019-04-02,149
56,2019-04-03,248
56,2019-04-04,400
56,2019-04-05,227
56,2019-04-06,255
56,2019-04-07,226
56,2019-04-08,287
56,2019-04-09,378
56,2019-04-10,167
56,2019-04-11,203
56,2019-04-12,283
56,2019-04-13,244
56,2019-04-14,298
56,2019-04-15,356
56,2019-04-16,333
56,2019-04-17,260
56,2019-04-18,338
56,2019-04-19,309
56,2019-04-20,186
56,2019-04-21,342
56,2019-04-22,185
56,2019-04-23,297
56,2019-04-24,218
56,2019-04-25,429
56,2019-04-26,329
56,2019-04-27,88
56,2019-04-28,184
56,2019-04-29,181
56,2019-04-30,169
56,2019-05-01,316
56,2019-05-02,231
56,2019-05-03,287
56,2019-05-04,112
56,2019-05-05,305
56,2019-05-06,255
56,2019-05-07,275
56,2019-05-08,244
56,2019-05-09,262
56,2019-05-10,105
56,2019-05-11,407
56,2019-05-12,271
56,2019-05-13,269
56,2019-05-14,187
56,2019-05-15,332
56,2019-05-16,159
56,2019-05-17,394
56,2019-05-18,60
56,2019-05-19,353
56,2019-05-20,189
56,2019-05-21,159
56,2019-05-22,306
56,2019-05-23,472
56,2019-05-24,196
56,2019-05-25,313
56,2019-05-26,253
56,2019-05-27,208
56,2019-05-28,322
56,2019-05-29,219
56,2019-05-30,300
56,2019-05-31,301
56,2019-06-01,161
56,2019-06-02,216
56,2019-06-03,205
56,2019-06-04,200
56,2019-06-05,264
56,2019-06-06,242
56,2019-06-07,339
56,2019-06-08,137
56,2019-06-09,294
56,2019-06-10,165
56,2019-06-11,167
56,2019-06-12,326
56,2019-06-13,174
56,2019-06-14,135
56,2019-06-15,50
56,2019-06-16,236
56,2019-06-17,218
56,2019-06-18,166
56,2019-06-19,300
56,2019-06-20,191
56,2019-06-21,104
56,2019-06-22,69
56,2019-06-23,183
56,2019-06-24,188
56,2019-06-25,247
56,2019-06-26,148
56,2019-06-27,151
56,2019-06-28,148
56,2019-06-29,152
56,2019-06-30,187
56,2019-07-01,252
56,2019-07-02,418
56,2019-07-03,178
56,2019-07-04,176
56,2019-07-05,277
56,2019-07-06,217
56,2019-07-07,298
56,2019-07-08,228
56,2019-07-09,194
56,2019-07-10,146
56,2019-07-11,310
56,2019-07-12,158
56,2019-07-13,0
56,2019-07-14,0
56,2019-07-15,442
56,2019-07-16,282
56,2019-07-17,214
56,2019-07-18,229
56,2019-07-19,119
56,2019-07-20,1
56,2019-07-21,149
56,2019-07-22,277
56,2019-07-23,275
56,2019-07-24,166
56,2019-07-25,165
56,2019-07-26,184
56,2019-07-27,197
56,2019-07-28,244
56,2019-07-29,197
56,2019-07-30,312
56,2019-07-31,325
56,2019-08-01,256
56,2019-08-02,179
56,2019-08-03,159
56,2019-08-04,0
56,2019-08-05,156
56,2019-08-06,258
56,2019-08-07,186
56,2019-08-08,208
56,2019-08-09,247
56,2019-08-10,1
56,2019-08-11,179
56,2019-08-12,270
56,2019-08-13,217
56,2019-08-14,138
56,2019-08-15,272
56,2019-08-16,205
56,2019-08-17,1
56,2019-08-18,118
56,2019-08-19,230
56,2019-08-20,369
56,2019-08-21,304
56,2019-08-22,365
56,2019-08-23,82
56,2019-08-24,0
56,2019-08-25,1
56,2019-08-26,2
56,2019-08-27,1
56,2019-08-28,0
56,2019-08-29,0
56,2019-08-30,0
56,2019-08-31,0
56,2019-09-01,368
56,2019-09-02,211
56,2019-09-03,218
56,2019-09-04,154
56,2019-09-05,244
56,2019-09-06,106
56,2019-09-07,0
56,2019-09-08,306
56,2019-09-09,156
56,2019-09-10,320
56,2019-09-11,248
56,2019-09-12,200
56,2019-09-13,246
56,2019-09-14,384
56,2019-09-15,211
56,2019-09-16,248
56,2019-09-17,184
56,2019-09-18,180
56,2019-09-19,267
56,2019-09-20,240
56,2019-09-21,247
56,2019-09-22,304
56,2019-09-23,287
56,2019-09-24,166
56,2019-09-25,199
56,2019-09-26,262
56,2019-09-27,212
56,2019-09-28,0
56,2019-09-29,249
56,2019-09-30,197
56,2019-10-01,229
56,2019-10-02,420
56,2019-10-03,219
56,2019-10-04,137
56,2019-10-05,252
56,2019-10-06,263
56,2019-10-07,263
56,2019-10-08,217
56,2019-10-09,281
56,2019-10-10,298
56,2019-10-11,202
56,2019-10-12,0
56,2019-10-13,152
56,2019-10-14,238
56,2019-10-15,167
56,2019-10-16,474
56,2019-10-17,313
56,2019-10-18,259
56,2019-10-19,292
56,2019-10-20,389
56,2019-10-21,288
56,2019-10-22,175
56,2019-10-23,388
56,2019-10-24,263
56,2019-10-25,175
56,2019-10-26,0
56,2019-10-27,273
56,2019-10-28,256
56,2019-10-29,231
56,2019-10-30,213
56,2019-10-31,128
56,2019-11-01,367
56,2019-11-02,143
56,2019-11-03,359
56,2019-11-04,300
56,2019-11-05,236
56,2019-11-06,352
56,2019-11-07,202
56,2019-11-08,306
56,2019-11-09,269
56,2019-11-10,313
56,2019-11-11,253
56,2019-11-12,216
56,2019-11-13,428
56,2019-11-14,336
56,2019-11-15,234
56,2019-11-16,0
56,2019-11-17,287
56,2019-11-18,264
56,2019-11-19,259
56,2019-11-20,177
56,2019-11-21,338
56,2019-11-22,203
56,2019-11-23,261
56,2019-11-24,444
56,2019-11-25,253
56,2019-11-26,308
56,2019-11-27,382
56,2019-11-28,244
56,2019-11-29,305
56,2019-11-30,282
56,2019-12-01,288
56,2019-12-02,201
56,2019-12-03,238
56,2019-12-04,324
56,2019-12-05,339
56,2019-12-06,232
56,2019-12-07,127
56,2019-12-08,280
56,2019-12-09,252
56,2019-12-10,232
56,2019-12-11,305
56,2019-12-12,336
56,2019-12-13,239
56,2019-12-14,326
56,2019-12-15,355
56,2019-12-16,286
56,2019-12-17,249
56,2019-12-18,159
56,2019-12-19,128
56,2019-12-20,253
56,2019-12-21,222
56,2019-12-22,296
56,2019-12-23,246
56,2019-12-24,194
56,2019-12-25,509
56,2019-12-26,305
56,2019-12-27,346
56,2019-12-28,238
56,2019-12-29,225
56,2019-12-30,411
56,2019-12-31,309
56,2020-01-01,250
56,2020-01-02,261
56,2020-01-03,281
56,2020-01-04,635
56,2020-01-05,294
56,2020-01-06,242
56,2020-01-07,291
56,2020-01-08,407
56,2020-01-09,234
56,2020-01-10,239
56,2020-01-11,394
56,2020-01-12,189
56,2020-01-13,358
56,2020-01-14,238
56,2020-01-15,257
56,2020-01-16,207
56,2020-01-17,259
56,2020-01-18,377
56,2020-01-19,161
56,2020-01-20,407
56,2020-01-21,166
56,2020-01-22,290
56,2020-01-23,450
56,2020-01-24,355
56,2020-01-25,191
56,2020-01-26,433
56,2020-01-27,285
56,2020-01-28,269
56,2020-01-29,214
56,2020-01-30,377
56,2020-01-31,288
57,2019-02-01,439
57,2019-02-02,479
57,2019-02-03,511
57,2019-02-04,605
57,2019-02-05,475
57,2019-02-06,478
57,2019-02-07,387
57,2019-02-08,375
57,2019-02-09,588
57,2019-02-10,413
57,2019-02-11,475
57,2019-02-12,369
57,2019-02-13,461
57,2019-02-14,441
57,2019-02-15,433
57,2019-02-16,551
57,2019-02-17,582
57,2019-02-18,519
57,2019-02-19,554
57,2019-02-20,445
57,2019-02-21,554
57,2019-02-22,521
57,2019-02-23,526
57,2019-02-24,596
57,2019-02-25,447
57,2019-02-26,493
57,2019-02-27,456
57,2019-02-28,442
57,2019-03-01,453
57,2019-03-02,364
57,2019-03-03,631
57,2019-03-04,422
57,2019-03-05,536
57,2019-03-06,462
57,2019-03-07,533
57,2019-03-08,432
57,2019-03-09,466
57,2019-03-10,550
57,2019-03-11,482
57,2019-03-12,492
57,2019-03-13,466
57,2019-03-14,426
57,2019-03-15,375
57,2019-03-16,476
57,2019-03-17,405
57,2019-03-18,400
57,2019-03-19,406
57,2019-03-20,465
57,2019-03-21,436
57,2019-03-22,421
57,2019-03-23,435
57,2019-03-24,521
57,2019-03-25,495
57,2019-03-26,483
57,2019-03-27,517
57,2019-03-28,420
57,2019-03-29,397
57,2019-03-30,508
57,2019-03-31,540
57,2019-04-01,503
57,2019-04-02,582
57,2019-04-03,524
57,2019-04-04,356
57,2019-04-05,352
57,2019-04-06,543
57,2019-04-07,564
57,2019-04-08,404
57,2019-04-09,461
57,2019-04-10,436
57,2019-04-11,396
57,2019-04-12,557
57,2019-04-13,570
57,2019-04-14,601
57,2019-04-15,447
57,2019-04-16,514
57,2019-04-17,462
57,2019-04-18,483
57,2019-04-19,333
57,2019-04-20,325
57,2019-04-21,432
57,2019-04-22,549
57,2019-04-23,565
57,2019-04-24,452
57,2019-04-25,430
57,2019-04-26,503
57,2019-04-27,367
57,2019-04-28,578
57,2019-04-29,491
57,2019-04-30,500
57,2019-05-01,561
57,2019-05-02,392
57,2019-05-03,453
57,2019-05-04,493
57,2019-05-05,522
57,2019-05-06,385
57,2019-05-07,442
57,2019-05-08,413
57,2019-05-09,356
57,2019-05-10,404
57,2019-05-11,481
57,2019-05-12,572
57,2019-05-13,315
57,2019-05-14,352
57,2019-05-15,379
57,2019-05-16,453
57,2019-05-17,215
57,2019-05-18,190
57,2019-05-19,470
57,2019-05-20,477
57,2019-05-21,291
57,2019-05-22,390
57,2019-05-23,392
57,2019-05-24,425
57,2019-05-25,338
57,2019-05-26,413
57,2019-05-27,410
57,2019-05-28,315
57,2019-05-29,344
57,2019-05-30,417
57,2019-05-31,377
57,2019-06-01,865
57,2019-06-02,429
57,2019-06-03,326
57,2019-06-04,400
57,2019-06-05,294
57,2019-06-06,332
57,2019-06-07,451
57,2019-06-08,415
57,2019-06-09,367
57,2019-06-10,380
57,2019-06-11,357
57,2019-06-12,389
57,2019-06-13,389
57,2019-06-14,370
57,2019-06-15,378
57,2019-06-16,351
57,2019-06-17,384
57,2019-06-18,442
57,2019-06-19,282
57,2019-06-20,336
57,2019-06-21,381
57,2019-06-22,412
57,2019-06-23,400
57,2019-06-24,526
57,2019-06-25,333
57,2019-06-26,362
57,2019-06-27,410
57,2019-06-28,410
57,2019-06-29,250
57,2019-06-30,380
57,2019-07-01,358
57,2019-07-02,394
57,2019-07-03,336
57,2019-07-04,287
57,2019-07-05,446
57,2019-07-06,331
57,2019-07-07,405
57,2019-07-08,400
57,2019-07-09,534
57,2019-07-10,371
57,2019-07-11,314
57,2019-07-12,414
57,2019-07-13,361
57,2019-07-14,351
57,2019-07-15,324
57,2019-07-16,380
57,2019-07-17,371
57,2019-07-18,304
57,2019-07-19,361
57,2019-07-20,452
57,2019-07-21,790
57,2019-07-22,330
57,2019-07-23,321
57,2019-07-24,355
57,2019-07-25,329
57,2019-07-26,322
57,2019-07-27,408
57,2019-07-28,179
57,2019-07-29,364
57,2019-07-30,216
57,2019-07-31,214
57,2019-08-01,314
57,2019-08-02,466
57,2019-08-03,274
57,2019-08-04,466
57,2019-08-05,361
57,2019-08-06,312
57,2019-08-07,320
57,2019-08-08,285
57,2019-08-09,271
57,2019-08-10,239
57,2019-08-11,376
57,2019-08-12,149
57,2019-08-13,390
57,2019-08-14,500
57,2019-08-15,205
57,2019-08-16,254
57,2019-08-17,213
57,2019-08-18,241
57,2019-08-19,404
57,2019-08-20,306
57,2019-08-21,236
57,2019-08-22,249
57,2019-08-23,335
57,2019-08-24,282
57,2019-08-25,330
57,2019-08-26,203
57,2019-08-27,284
57,2019-08-28,324
57,2019-08-29,597
57,2019-08-30,268
57,2019-08-31,835
