,id,datetime,consumption
13808,39,2019-10-17,492
13809,39,2019-10-18,464
13810,39,2019-10-19,647
13811,39,2019-10-20,228
13812,39,2019-10-21,486
13813,39,2019-10-22,365
13814,39,2019-10-23,451
13815,39,2019-10-24,438
13816,39,2019-10-25,331
13817,39,2019-10-26,606
13818,39,2019-10-27,190
13819,39,2019-10-28,371
13820,39,2019-10-29,466
13821,39,2019-10-30,378
13822,39,2019-10-31,425
13823,39,2019-11-01,496
13824,39,2019-11-02,379
13825,39,2019-11-03,396
13826,39,2019-11-04,430
13827,39,2019-11-05,408
13828,39,2019-11-06,412
13829,39,2019-11-07,363
13830,39,2019-11-08,409
13831,39,2019-11-09,584
13832,39,2019-11-10,298
13833,39,2019-11-11,423
13834,39,2019-11-12,341
13835,39,2019-11-13,401
13836,39,2019-11-14,458
13837,39,2019-11-15,288
13838,39,2019-11-16,517
13839,39,2019-11-17,436
13840,39,2019-11-18,335
13841,39,2019-11-19,310
13842,39,2019-11-20,312
13843,39,2019-11-21,424
13844,39,2019-11-22,349
13845,39,2019-11-23,689
13846,39,2019-11-24,353
13847,39,2019-11-25,425
13848,39,2019-11-26,361
13849,39,2019-11-27,474
13850,39,2019-11-28,422
13851,39,2019-11-29,354
13852,39,2019-11-30,466
13853,39,2019-12-01,240
13854,39,2019-12-02,371
13855,39,2019-12-03,336
13856,39,2019-12-04,286
13857,39,2019-12-05,307
13858,39,2019-12-06,388
13859,39,2019-12-07,565
13860,39,2019-12-08,468
13861,39,2019-12-09,331
13862,39,2019-12-10,284
13863,39,2019-12-11,547
13864,39,2019-12-12,329
13865,39,2019-12-13,319
13866,39,2019-12-14,504
13867,39,2019-12-15,450
13868,39,2019-12-16,349
13869,39,2019-12-17,296
13870,39,2019-12-18,435
13871,39,2019-12-19,324
13872,39,2019-12-20,527
13873,39,2019-12-21,400
13874,39,2019-12-22,653
13875,39,2019-12-23,346
13876,39,2019-12-24,300
13877,39,2019-12-25,472
13878,39,2019-12-26,321
13879,39,2019-12-27,368
13880,39,2019-12-28,521
13881,39,2019-12-29,362
13882,39,2019-12-30,359
13883,39,2019-12-31,343
13884,39,2020-01-01,394
13885,39,2020-01-02,405
13886,39,2020-01-03,460
13887,39,2020-01-04,359
13888,39,2020-01-05,388
13889,39,2020-01-06,531
13890,39,2020-01-07,284
13891,39,2020-01-08,391
13892,39,2020-01-09,401
13893,39,2020-01-10,428
13894,39,2020-01-11,464
13895,39,2020-01-12,336
13896,39,2020-01-13,435
13897,39,2020-01-14,346
13898,39,2020-01-15,379
13899,39,2020-01-16,417
13900,39,2020-01-17,271
13901,39,2020-01-18,408
13902,39,2020-01-19,606
13903,39,2020-01-20,252
13904,39,2020-01-21,319
13905,39,2020-01-22,360
13906,39,2020-01-23,435
13907,39,2020-01-24,548
13908,39,2020-01-25,610
13909,39,2020-01-26,191
13910,39,2020-01-27,453
13911,39,2020-01-28,278
13912,39,2020-01-29,378
13913,39,2020-01-30,451
13914,39,2020-01-31,470
13915,40,2019-02-01,304
13916,40,2019-02-02,340
13917,40,2019-02-03,337
13918,40,2019-02-04,518
13919,40,2019-02-05,334
13920,40,2019-02-06,388
13921,40,2019-02-07,530
13922,40,2019-02-08,326
13923,40,2019-02-09,357
13924,40,2019-02-10,306
13925,40,2019-02-11,319
13926,40,2019-02-12,245
13927,40,2019-02-13,305
13928,40,2019-02-14,322
13929,40,2019-02-15,300
13930,40,2019-02-16,288
13931,40,2019-02-17,439
13932,40,2019-02-18,281
13933,40,2019-02-19,105
13934,40,2019-02-20,70
13935,40,2019-02-21,134
13936,40,2019-02-22,296
13937,40,2019-02-23,388
13938,40,2019-02-24,344
13939,40,2019-02-25,304
13940,40,2019-02-26,443
13941,40,2019-02-27,421
13942,40,2019-02-28,327
13943,40,2019-03-01,351
13944,40,2019-03-02,328
13945,40,2019-03-03,277
13946,40,2019-03-04,294
13947,40,2019-03-05,310
13948,40,2019-03-06,307
13949,40,2019-03-07,399
13950,40,2019-03-08,332
13951,40,2019-03-09,240
13952,40,2019-03-10,259
13953,40,2019-03-11,288
13954,40,2019-03-12,384
13955,40,2019-03-13,420
13956,40,2019-03-14,292
13957,40,2019-03-15,345
13958,40,2019-03-16,258
13959,40,2019-03-17,182
13960,40,2019-03-18,171
13961,40,2019-03-19,162
13962,40,2019-03-20,156
13963,40,2019-03-21,185
13964,40,2019-03-22,285
13965,40,2019-03-23,383
13966,40,2019-03-24,335
13967,40,2019-03-25,378
13968,40,2019-03-26,334
13969,40,2019-03-27,276
13970,40,2019-03-28,264
13971,40,2019-03-29,258
13972,40,2019-03-30,285
13973,40,2019-03-31,302
13974,40,2019-04-01,349
13975,40,2019-04-02,314
13976,40,2019-04-03,346
13977,40,2019-04-04,304
13978,40,2019-04-05,360
13979,40,2019-04-06,252
13980,40,2019-04-07,171
13981,40,2019-04-08,156
13982,40,2019-04-09,156
13983,40,2019-04-10,418
13984,40,2019-04-11,303
13985,40,2019-04-12,266
13986,40,2019-04-13,212
13987,40,2019-04-14,364
13988,40,2019-04-15,416
13989,40,2019-04-16,401
13990,40,2019-04-17,276
13991,40,2019-04-18,330
13992,40,2019-04-19,301
13993,40,2019-04-20,288
13994,40,2019-04-21,238
13995,40,2019-04-22,277
13996,40,2019-04-23,304
13997,40,2019-04-24,355
13998,40,2019-04-25,307
13999,40,2019-04-26,347
14000,40,2019-04-27,286
14001,40,2019-04-28,298
14002,40,2019-04-29,233
14003,40,2019-04-30,199
14004,40,2019-05-01,182
14005,40,2019-05-02,221
14006,40,2019-05-03,312
14007,40,2019-05-04,284
14008,40,2019-05-05,367
14009,40,2019-05-06,365
14010,40,2019-05-07,289
14011,40,2019-05-08,376
14012,40,2019-05-09,310
14013,40,2019-05-10,269
14014,40,2019-05-11,239
14015,40,2019-05-12,147
14016,40,2019-05-13,126
14017,40,2019-05-14,111
14018,40,2019-05-15,97
14019,40,2019-05-16,226
14020,40,2019-05-17,261
14021,40,2019-05-18,288
14022,40,2019-05-19,300
14023,40,2019-05-20,357
14024,40,2019-05-21,316
14025,40,2019-05-22,324
14026,40,2019-05-23,292
14027,40,2019-05-24,262
14028,40,2019-05-25,221
14029,40,2019-05-26,154
14030,40,2019-05-27,128
14031,40,2019-05-28,198
14032,40,2019-05-29,395
14033,40,2019-05-30,270
14034,40,2019-05-31,287
14035,40,2019-06-01,344
14036,40,2019-06-02,232
14037,40,2019-06-03,151
14038,40,2019-06-04,166
14039,40,2019-06-05,283
14040,40,2019-06-06,367
14041,40,2019-06-07,307
14042,40,2019-06-08,297
14043,40,2019-06-09,203
14044,40,2019-06-10,270
14045,40,2019-06-11,336
14046,40,2019-06-12,411
14047,40,2019-06-13,389
14048,40,2019-06-14,262
14049,40,2019-06-15,292
14050,40,2019-06-16,204
14051,40,2019-06-17,363
14052,40,2019-06-18,337
14053,40,2019-06-19,333
14054,40,2019-06-20,272
14055,40,2019-06-21,315
14056,40,2019-06-22,194
14057,40,2019-06-23,129
14058,40,2019-06-24,111
14059,40,2019-06-25,423
14060,40,2019-06-26,391
14061,40,2019-06-27,327
14062,40,2019-06-28,294
14063,40,2019-06-29,220
14064,40,2019-06-30,250
14065,40,2019-07-01,425
14066,40,2019-07-02,280
14067,40,2019-07-03,173
14068,40,2019-07-04,211
14069,40,2019-07-05,329
14070,40,2019-07-06,234
14071,40,2019-07-07,177
14072,40,2019-07-08,304
14073,40,2019-07-09,389
14074,40,2019-07-10,384
14075,40,2019-07-11,355
14076,40,2019-07-12,321
14077,40,2019-07-13,337
14078,40,2019-07-14,344
14079,40,2019-07-15,416
14080,40,2019-07-16,344
14081,40,2019-07-17,317
14082,40,2019-07-18,346
14083,40,2019-07-19,360
14084,40,2019-07-20,239
14085,40,2019-07-21,322
14086,40,2019-07-22,422
14087,40,2019-07-23,332
14088,40,2019-07-24,318
14089,40,2019-07-25,300
14090,40,2019-07-26,411
14091,40,2019-07-27,266
14092,40,2019-07-28,190
14093,40,2019-07-29,260
14094,40,2019-07-30,358
14095,40,2019-07-31,393
14096,40,2019-08-01,337
14097,40,2019-08-02,272
14098,40,2019-08-03,199
14099,40,2019-08-04,173
14100,40,2019-08-05,235
14101,40,2019-08-06,341
14102,40,2019-08-07,395
14103,40,2019-08-08,257
14104,40,2019-08-09,303
14105,40,2019-08-10,273
14106,40,2019-08-11,388
14107,40,2019-08-12,361
14108,40,2019-08-13,376
14109,40,2019-08-14,339
14110,40,2019-08-15,289
14111,40,2019-08-16,332
14112,40,2019-08-17,407
14113,40,2019-08-18,342
14114,40,2019-08-19,232
14115,40,2019-08-20,203
14116,40,2019-08-21,181
14117,40,2019-08-22,166
14118,40,2019-08-23,155
14119,40,2019-08-24,142
14120,40,2019-08-25,155
14121,40,2019-08-26,158
14122,40,2019-08-27,117
14123,40,2019-08-28,227
14124,40,2019-08-29,534
14125,40,2019-08-30,348
14126,40,2019-08-31,364
14127,40,2019-09-01,445
14128,40,2019-09-02,318
14129,40,2019-09-03,309
14130,40,2019-09-04,428
14131,40,2019-09-05,304
14132,40,2019-09-06,223
14133,40,2019-09-07,362
14134,40,2019-09-08,439
14135,40,2019-09-09,495
14136,40,2019-09-10,426
14137,40,2019-09-11,352
14138,40,2019-09-12,359
14139,40,2019-09-13,352
14140,40,2019-09-14,490
14141,40,2019-09-15,396
14142,40,2019-09-16,394
14143,40,2019-09-17,396
14144,40,2019-09-18,319
14145,40,2019-09-19,287
14146,40,2019-09-20,492
14147,40,2019-09-21,458
14148,40,2019-09-22,371
14149,40,2019-09-23,350
14150,40,2019-09-24,299
14151,40,2019-09-25,357
14152,40,2019-09-26,428
14153,40,2019-09-27,334
14154,40,2019-09-28,389
14155,40,2019-09-29,330
14156,40,2019-09-30,353
14157,40,2019-10-01,294
14158,40,2019-10-02,231
14159,40,2019-10-03,437
14160,40,2019-10-04,573
14161,40,2019-10-05,306
14162,40,2019-10-06,461
14163,40,2019-10-07,404
14164,40,2019-10-08,366
14165,40,2019-10-09,318
14166,40,2019-10-10,776
14167,40,2019-10-11,335
14168,40,2019-10-12,240
14169,40,2019-10-13,217
14170,40,2019-10-14,470
14171,40,2019-10-15,238
14172,40,2019-10-16,445
14173,40,2019-10-17,461
14174,40,2019-10-18,313
14175,40,2019-10-19,369
14176,40,2019-10-20,467
14177,40,2019-10-21,509
14178,40,2019-10-22,438
14179,40,2019-10-23,422
14180,40,2019-10-24,475
14181,40,2019-10-25,367
14182,40,2019-10-26,362
14183,40,2019-10-27,261
14184,40,2019-10-28,373
14185,40,2019-10-29,288
14186,40,2019-10-30,257
14187,40,2019-10-31,235
14188,40,2019-11-01,229
14189,40,2019-11-02,419
14190,40,2019-11-03,392
14191,40,2019-11-04,385
14192,40,2019-11-05,278
14193,40,2019-11-06,344
14194,40,2019-11-07,398
14195,40,2019-11-08,363
14196,40,2019-11-09,433
14197,40,2019-11-10,307
14198,40,2019-11-11,295
14199,40,2019-11-12,458
14200,40,2019-11-13,111
14201,40,2019-11-14,83
14202,40,2019-11-15,68
14203,40,2019-11-16,48
14204,40,2019-11-17,11
14205,40,2019-11-18,171
14206,40,2019-11-19,65
14207,40,2019-11-20,67
14208,40,2019-11-21,68
14209,40,2019-11-22,67
14210,40,2019-11-23,17
14211,40,2019-11-24,184
14212,40,2019-11-25,73
14213,40,2019-11-26,56
14214,40,2019-11-27,69
14215,40,2019-11-28,141
14216,40,2019-11-29,121
14217,40,2019-11-30,0
14218,40,2019-12-01,9
14219,40,2019-12-02,77
14220,40,2019-12-03,86
14221,40,2019-12-04,91
14222,40,2019-12-05,72
14223,40,2019-12-06,67
14224,40,2019-12-07,65
14225,40,2019-12-08,83
14226,40,2019-12-09,81
14227,40,2019-12-10,88
14228,40,2019-12-11,82
14229,40,2019-12-12,71
14230,40,2019-12-13,64
14231,40,2019-12-14,65
14232,40,2019-12-15,103
14233,40,2019-12-16,41
14234,40,2019-12-17,0
14235,40,2019-12-18,12
14236,40,2019-12-19,82
14237,40,2019-12-20,66
14238,40,2019-12-21,66
14239,40,2019-12-22,76
14240,40,2019-12-23,93
14241,40,2019-12-24,244
14242,40,2019-12-25,95
14243,40,2019-12-26,85
14244,40,2019-12-27,60
14245,40,2019-12-28,0
14246,40,2019-12-29,0
14247,40,2019-12-30,26
14248,40,2019-12-31,233
14249,40,2020-01-01,187
14250,40,2020-01-02,103
14251,40,2020-01-03,79
14252,40,2020-01-04,69
14253,40,2020-01-05,76
14254,40,2020-01-06,92
14255,40,2020-01-07,80
14256,40,2020-01-08,93
14257,40,2020-01-09,61
14258,40,2020-01-10,69
14259,40,2020-01-11,84
14260,40,2020-01-12,80
14261,40,2020-01-13,32
14262,40,2020-01-14,34
14263,40,2020-01-15,92
14264,40,2020-01-16,70
14265,40,2020-01-17,63
14266,40,2020-01-18,62
14267,40,2020-01-19,69
14268,40,2020-01-20,103
14269,40,2020-01-21,55
14270,40,2020-01-22,60
14271,40,2020-01-23,60
14272,40,2020-01-24,74
14273,40,2020-01-25,161
14274,40,2020-01-26,85
14275,40,2020-01-27,175
14276,40,2020-01-28,61
14277,40,2020-01-29,62
14278,40,2020-01-30,89
14279,40,2020-01-31,44
14280,41,2019-02-01,20
14281,41,2019-02-02,16
14282,41,2019-02-03,81
14283,41,2019-02-04,65
14284,41,2019-02-05,23
14285,41,2019-02-06,117
14286,41,2019-02-07,48
14287,41,2019-02-08,77
14288,41,2019-02-09,40
14289,41,2019-02-10,58
14290,41,2019-02-11,205
14291,41,2019-02-12,27
14292,41,2019-02-13,32
14293,41,2019-02-14,58
14294,41,2019-02-15,63
14295,41,2019-02-16,55
14296,41,2019-02-17,14
14297,41,2019-02-18,259
14298,41,2019-02-19,55
14299,41,2019-02-20,90
14300,41,2019-02-21,87
14301,41,2019-02-22,125
14302,41,2019-02-23,81
14303,41,2019-02-24,57
14304,41,2019-02-25,73
14305,41,2019-02-26,48
14306,41,2019-02-27,74
14307,41,2019-02-28,57
14308,41,2019-03-01,94
14309,41,2019-03-02,55
14310,41,2019-03-03,23
14311,41,2019-03-04,214
14312,41,2019-03-05,23
14313,41,2019-03-06,91
14314,41,2019-03-07,105
14315,41,2019-03-08,115
14316,41,2019-03-09,84
14317,41,2019-03-10,96
14318,41,2019-03-11,203
14319,41,2019-03-12,76
14320,41,2019-03-13,11
14321,41,2019-03-14,52
14322,41,2019-03-15,173
14323,41,2019-03-16,45
14324,41,2019-03-17,36
14325,41,2019-03-18,37
14326,41,2019-03-19,83
14327,41,2019-03-20,73
14328,41,2019-03-21,31
14329,41,2019-03-22,128
14330,41,2019-03-23,194
14331,41,2019-03-24,125
14332,41,2019-03-25,38
14333,41,2019-03-26,88
14334,41,2019-03-27,10
14335,41,2019-03-28,51
14336,41,2019-03-29,138
14337,41,2019-03-30,12
14338,41,2019-03-31,8
14339,41,2019-04-01,39
14340,41,2019-04-02,19
14341,41,2019-04-03,149
14342,41,2019-04-04,127
14343,41,2019-04-05,55
14344,41,2019-04-06,50
14345,41,2019-04-07,66
14346,41,2019-04-08,105
14347,41,2019-04-09,80
14348,41,2019-04-10,109
14349,41,2019-04-11,87
14350,41,2019-04-12,164
14351,41,2019-04-13,142
14352,41,2019-04-14,107
14353,41,2019-04-15,104
14354,41,2019-04-16,61
14355,41,2019-04-17,1
14356,41,2019-04-18,29
14357,41,2019-04-19,55
14358,41,2019-04-20,1
14359,41,2019-04-21,7
14360,41,2019-04-22,1
14361,41,2019-04-23,14
14362,41,2019-04-24,127
14363,41,2019-04-25,13
14364,41,2019-04-26,110
14365,41,2019-04-27,1
14366,41,2019-04-28,1
14367,41,2019-04-29,68
14368,41,2019-04-30,16
14369,41,2019-05-01,3
14370,41,2019-05-02,57
14371,41,2019-05-03,102
14372,41,2019-05-04,64
14373,41,2019-05-05,1
14374,41,2019-05-06,214
14375,41,2019-05-07,52
14376,41,2019-05-08,128
14377,41,2019-05-09,45
14378,41,2019-05-10,147
14379,41,2019-05-11,54
14380,41,2019-05-12,35
14381,41,2019-05-13,86
14382,41,2019-05-14,59
14383,41,2019-05-15,80
14384,41,2019-05-16,124
14385,41,2019-05-17,77
14386,41,2019-05-18,89
14387,41,2019-05-19,80
14388,41,2019-05-20,120
14389,41,2019-05-21,78
14390,41,2019-05-22,65
14391,41,2019-05-23,66
14392,41,2019-05-24,148
14393,41,2019-05-25,156
14394,41,2019-05-26,210
14395,41,2019-05-27,134
14396,41,2019-05-28,374
14397,41,2019-05-29,172
14398,41,2019-05-30,84
14399,41,2019-05-31,193
14400,41,2019-06-01,248
14401,41,2019-06-02,38
14402,41,2019-06-03,245
14403,41,2019-06-04,95
14404,41,2019-06-05,290
14405,41,2019-06-06,143
14406,41,2019-06-07,179
14407,41,2019-06-08,174
14408,41,2019-06-09,77
14409,41,2019-06-10,287
14410,41,2019-06-11,49
14411,41,2019-06-12,308
14412,41,2019-06-13,213
14413,41,2019-06-14,210
14414,41,2019-06-15,260
14415,41,2019-06-16,294
14416,41,2019-06-17,245
14417,41,2019-06-18,213
14418,41,2019-06-19,301
14419,41,2019-06-20,291
14420,41,2019-06-21,103
14421,41,2019-06-22,45
14422,41,2019-06-23,64
14423,41,2019-06-24,11
14424,41,2019-06-25,60
14425,41,2019-06-26,48
14426,41,2019-06-27,162
14427,41,2019-06-28,84
14428,41,2019-06-29,39
14429,41,2019-06-30,11
14430,41,2019-07-01,62
14431,41,2019-07-02,1
14432,41,2019-07-03,110
14433,41,2019-07-04,97
14434,41,2019-07-05,33
14435,41,2019-07-06,1
14436,41,2019-07-07,1
14437,41,2019-07-08,9
14438,41,2019-07-09,1
14439,41,2019-07-10,1
14440,41,2019-07-11,1
14441,41,2019-07-12,12
14442,41,2019-07-13,1
14443,41,2019-07-14,1
14444,41,2019-07-15,1
14445,41,2019-07-16,12
14446,41,2019-07-17,1
14447,41,2019-07-18,6
14448,41,2019-07-19,0
14449,41,2019-07-20,0
14450,41,2019-07-21,0
14451,41,2019-07-22,34
14452,41,2019-07-23,1
14453,41,2019-07-24,6
14454,41,2019-07-25,5
14455,41,2019-07-26,1
14456,41,2019-07-27,1
14457,41,2019-07-28,0
14458,41,2019-07-29,9
14459,41,2019-07-30,251
14460,41,2019-07-31,1
14461,41,2019-08-01,1
14462,41,2019-08-02,0
14463,41,2019-08-03,1
14464,41,2019-08-04,1
14465,41,2019-08-05,1
14466,41,2019-08-06,2
14467,41,2019-08-07,1
14468,41,2019-08-08,23
14469,41,2019-08-09,1
14470,41,2019-08-10,1
14471,41,2019-08-11,0
14472,41,2019-08-12,0
14473,41,2019-08-13,10
14474,41,2019-08-14,60
14475,41,2019-08-15,0
14476,41,2019-08-16,0
14477,41,2019-08-17,0
14478,41,2019-08-18,1
14479,41,2019-08-19,1
14480,41,2019-08-20,1
14481,41,2019-08-21,0
14482,41,2019-08-22,12
14483,41,2019-08-23,0
14484,41,2019-08-24,1
14485,41,2019-08-25,0
14486,41,2019-08-26,2
14487,41,2019-08-27,1
14488,41,2019-08-28,42
14489,41,2019-08-29,100
14490,41,2019-08-30,0
14491,41,2019-08-31,1
14492,41,2019-09-01,1
14493,41,2019-09-02,6
14494,41,2019-09-03,1
14495,41,2019-09-04,2
14496,41,2019-09-05,1
14497,41,2019-09-06,1
14498,41,2019-09-07,58
14499,41,2019-09-08,22
14500,41,2019-09-09,31
14501,41,2019-09-10,1
14502,41,2019-09-11,7
14503,41,2019-09-12,8
14504,41,2019-09-13,31
14505,41,2019-09-14,38
14506,41,2019-09-15,47
14507,41,2019-09-16,48
14508,41,2019-09-17,61
14509,41,2019-09-18,1
14510,41,2019-09-19,2
14511,41,2019-09-20,97
14512,41,2019-09-21,236
14513,41,2019-09-22,85
14514,41,2019-09-23,100
14515,41,2019-09-24,28
14516,41,2019-09-25,31
14517,41,2019-09-26,40
14518,41,2019-09-27,32
14519,41,2019-09-28,22
14520,41,2019-09-29,112
14521,41,2019-09-30,55
14522,41,2019-10-01,79
14523,41,2019-10-02,95
14524,41,2019-10-03,19
14525,41,2019-10-04,25
14526,41,2019-10-05,300
14527,41,2019-10-06,47
14528,41,2019-10-07,55
14529,41,2019-10-08,69
14530,41,2019-10-09,145
14531,41,2019-10-10,42
14532,41,2019-10-11,1
14533,41,2019-10-12,2
14534,41,2019-10-13,129
14535,41,2019-10-14,173
14536,41,2019-10-15,65
14537,41,2019-10-16,61
14538,41,2019-10-17,68
14539,41,2019-10-18,43
14540,41,2019-10-19,28
14541,41,2019-10-20,74
14542,41,2019-10-21,127
14543,41,2019-10-22,44
14544,41,2019-10-23,74
14545,41,2019-10-24,183
14546,41,2019-10-25,42
14547,41,2019-10-26,4
14548,41,2019-10-27,44
14549,41,2019-10-28,149
14550,41,2019-10-29,120
14551,41,2019-10-30,287
14552,41,2019-10-31,47
14553,41,2019-11-01,1
14554,41,2019-11-02,0
14555,41,2019-11-03,1
14556,41,2019-11-04,80
14557,41,2019-11-05,89
14558,41,2019-11-06,81
14559,41,2019-11-07,52
14560,41,2019-11-08,98
14561,41,2019-11-09,1
14562,41,2019-11-10,163
14563,41,2019-11-11,9
14564,41,2019-11-12,76
14565,41,2019-11-13,36
14566,41,2019-11-14,150
14567,41,2019-11-15,61
14568,41,2019-11-16,31
14569,41,2019-11-17,103
14570,41,2019-11-18,77
14571,41,2019-11-19,74
14572,41,2019-11-20,77
14573,41,2019-11-21,56
14574,41,2019-11-22,50
14575,41,2019-11-23,71
14576,41,2019-11-24,114
14577,41,2019-11-25,103
14578,41,2019-11-26,46
14579,41,2019-11-27,59
14580,41,2019-11-28,49
14581,41,2019-11-29,139
14582,41,2019-11-30,0
14583,41,2019-12-01,1
14584,41,2019-12-02,12
14585,41,2019-12-03,135
14586,41,2019-12-04,65
14587,41,2019-12-05,71
14588,41,2019-12-06,91
14589,41,2019-12-07,77
14590,41,2019-12-08,0
14591,41,2019-12-09,151
14592,41,2019-12-10,59
14593,41,2019-12-11,80
14594,41,2019-12-12,87
14595,41,2019-12-13,54
14596,41,2019-12-14,126
14597,41,2019-12-15,33
14598,41,2019-12-16,120
14599,41,2019-12-17,49
14600,41,2019-12-18,46
14601,41,2019-12-19,111
14602,41,2019-12-20,71
14603,41,2019-12-21,0
14604,41,2019-12-22,1
14605,41,2019-12-23,104
14606,41,2019-12-24,78
14607,41,2019-12-25,0
14608,41,2019-12-26,71
14609,41,2019-12-27,132
14610,41,2019-12-28,170
14611,41,2019-12-29,45
14612,41,2019-12-30,48
14613,41,2019-12-31,1
14614,41,2020-01-01,1
14615,41,2020-01-02,9
14616,41,2020-01-03,151
14617,41,2020-01-04,145
14618,41,2020-01-05,17
14619,41,2020-01-06,5
14620,41,2020-01-07,0
14621,41,2020-01-08,8
14622,41,2020-01-09,83
14623,41,2020-01-10,116
14624,41,2020-01-11,59
14625,41,2020-01-12,80
14626,41,2020-01-13,111
14627,41,2020-01-14,48
14628,41,2020-01-15,104
14629,41,2020-01-16,54
14630,41,2020-01-17,61
14631,41,2020-01-18,37
14632,41,2020-01-19,40
14633,41,2020-01-20,44
14634,41,2020-01-21,45
14635,41,2020-01-22,82
14636,41,2020-01-23,39
14637,41,2020-01-24,7
14638,41,2020-01-25,36
14639,41,2020-01-26,161
14640,41,2020-01-27,109
14641,41,2020-01-28,74
14642,41,2020-01-29,81
14643,41,2020-01-30,133
14644,41,2020-01-31,62
14645,42,2019-02-01,10888
14646,42,2019-02-02,953
14647,42,2019-02-03,669
14648,42,2019-02-04,17648
14649,42,2019-02-05,12641
14650,42,2019-02-06,17360
14651,42,2019-02-07,11126
14652,42,2019-02-08,16517
14653,42,2019-02-09,4535
14654,42,2019-02-10,1673
14655,42,2019-02-11,15933
14656,42,2019-02-12,14441
14657,42,2019-02-13,15105
14658,42,2019-02-14,13788
14659,42,2019-02-15,17531
14660,42,2019-02-16,1054
14661,42,2019-02-17,1206
14662,42,2019-02-18,15918
14663,42,2019-02-19,18923
14664,42,2019-02-20,16559
14665,42,2019-02-21,16830
14666,42,2019-02-22,12389
14667,42,2019-02-23,3147
14668,42,2019-02-24,1270
14669,42,2019-02-25,19838
14670,42,2019-02-26,14866
14671,42,2019-02-27,16077
14672,42,2019-02-28,11376
14673,42,2019-03-01,20843
14674,42,2019-03-02,1784
14675,42,2019-03-03,2246
14676,42,2019-03-04,16727
14677,42,2019-03-05,14395
14678,42,2019-03-06,13722
14679,42,2019-03-07,15041
14680,42,2019-03-08,16724
14681,42,2019-03-09,8365
14682,42,2019-03-10,1765
14683,42,2019-03-11,18262
14684,42,2019-03-12,15063
14685,42,2019-03-13,21916
14686,42,2019-03-14,21049
14687,42,2019-03-15,21666
14688,42,2019-03-16,1649
14689,42,2019-03-17,1376
14690,42,2019-03-18,8059
14691,42,2019-03-19,1360
14692,42,2019-03-20,16425
14693,42,2019-03-21,20423
14694,42,2019-03-22,21860
14695,42,2019-03-23,3882
14696,42,2019-03-24,1731
14697,42,2019-03-25,19867
14698,42,2019-03-26,18225
14699,42,2019-03-27,15088
14700,42,2019-03-28,14926
14701,42,2019-03-29,13114
14702,42,2019-03-30,2187
14703,42,2019-03-31,1704
14704,42,2019-04-01,17767
14705,42,2019-04-02,17208
14706,42,2019-04-03,16786
14707,42,2019-04-04,13782
14708,42,2019-04-05,13114
14709,42,2019-04-06,5890
14710,42,2019-04-07,766
14711,42,2019-04-08,17196
14712,42,2019-04-09,17420
14713,42,2019-04-10,17238
14714,42,2019-04-11,19158
14715,42,2019-04-12,14528
14716,42,2019-04-13,1462
14717,42,2019-04-14,608
14718,42,2019-04-15,19813
14719,42,2019-04-16,15732
14720,42,2019-04-17,11790
14721,42,2019-04-18,4444
14722,42,2019-04-19,565
14723,42,2019-04-20,290
14724,42,2019-04-21,288
14725,42,2019-04-22,195
14726,42,2019-04-23,9037
14727,42,2019-04-24,34254
14728,42,2019-04-25,30764
14729,42,2019-04-26,6385
14730,42,2019-04-27,1040
14731,42,2019-04-28,969
14732,42,2019-04-29,6650
14733,42,2019-04-30,11928
14734,42,2019-05-01,1063
14735,42,2019-05-02,27268
14736,42,2019-05-03,14815
14737,42,2019-05-04,550
14738,42,2019-05-05,648
14739,42,2019-05-06,18270
14740,42,2019-05-07,15815
14741,42,2019-05-08,15621
14742,42,2019-05-09,19685
14743,42,2019-05-10,14459
14744,42,2019-05-11,1461
14745,42,2019-05-12,1877
14746,42,2019-05-13,21157
14747,42,2019-05-14,13595
14748,42,2019-05-15,15372
14749,42,2019-05-16,14793
14750,42,2019-05-17,16717
14751,42,2019-05-18,5668
14752,42,2019-05-19,568
14753,42,2019-05-20,14373
14754,42,2019-05-21,15702
14755,42,2019-05-22,15233
14756,42,2019-05-23,37619
14757,42,2019-05-24,28127
14758,42,2019-05-25,2561
14759,42,2019-05-26,1001
14760,42,2019-05-27,13855
14761,42,2019-05-28,13570
14762,42,2019-05-29,16209
14763,42,2019-05-30,12236
14764,42,2019-05-31,14018
14765,42,2019-06-01,5176
14766,42,2019-06-02,638
14767,42,2019-06-03,12616
14768,42,2019-06-04,13284
14769,42,2019-06-05,15617
14770,42,2019-06-06,11771
14771,42,2019-06-07,16203
14772,42,2019-06-08,3772
14773,42,2019-06-09,576
14774,42,2019-06-10,15647
14775,42,2019-06-11,16801
14776,42,2019-06-12,17290
14777,42,2019-06-13,14078
14778,42,2019-06-14,14370
14779,42,2019-06-15,697
14780,42,2019-06-16,1957
14781,42,2019-06-17,14471
14782,42,2019-06-18,17237
14783,42,2019-06-19,12346
14784,42,2019-06-20,17085
14785,42,2019-06-21,22243
14786,42,2019-06-22,7743
14787,42,2019-06-23,1310
14788,42,2019-06-24,1572
14789,42,2019-06-25,16441
14790,42,2019-06-26,13860
14791,42,2019-06-27,12759
14792,42,2019-06-28,11618
14793,42,2019-06-29,9966
14794,42,2019-06-30,1912
14795,42,2019-07-01,12801
14796,42,2019-07-02,14123
